,url,university_id,university_name,discovered_via,link_group_type,confidence_score,status,extracted_at,error_message
128,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=1&cp_award_id=1012&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
129,https://www.kaplanpathways.com/where-to-study/us-universities/university-of-oregon/programs/degree-admission/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
130,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=2&cp_award_id=1045&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
131,https://www.kaplanpathways.com/who-we-are/work-with-us/new-university-partners/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
132,https://www.kaplanpathways.com/where-to-study/nottingham-trent-international-college/courses/international-year-one/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
133,https://www.kaplanpathways.com/where-to-study/kaplan-international-college-london/fees-and-dates/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
134,https://www.kaplanpathways.com/where-to-study/us-universities/university-of-connecticut/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
135,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=9&cp_award_id=1012&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
136,https://www.kaplanpathways.com/where-to-study/university-of-liverpool-international-college/courses/#undergraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
137,https://www.kaplanpathways.com/where-to-study/university-of-york-international-pathway-college/courses/#undergraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
138,https://www.kaplanpathways.com/degree-finder/#/search-result?filtered=1&status=9&university=19&subject_area=2,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
139,https://www.kaplanpathways.com/where-to-study/university-of-york-international-pathway-college/courses/foundation/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
140,https://www.kaplanpathways.com/where-to-study/us-universities/simmons-university/programs/ ,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
141,https://www.kaplanpathways.com/who-we-are/work-with-us/education-agents/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
142,https://www.kaplanpathways.com/where-to-study/university-of-birmingham-foundation-pathways/courses/foundation/#/?status=11&course-prefer-study=4,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
143,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=4&cp_award_id=1018&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
144,https://www.kaplanpathways.com/how-to-apply/fees-and-costs/usa/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
145,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=45&cp_award_id=1255&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
146,https://www.kaplanpathways.com/where-to-study/university-of-liverpool-international-college/courses/pre-masters/#/?status=11&course-prefer-study=2,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
147,https://www.kaplanpathways.com/where-to-study/university-of-essex-international-college/courses/#postgraduate,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
148,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=4&cp_award_id=1303&filtered=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
149,https://www.kaplanpathways.com/where-to-study/us-universities/arizona-state-university/programs/asu-usa-pathways/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
150,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=2&cp_award_id=1058&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
151,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=3&cp_award_id=1038&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
152,https://www.kaplanpathways.com/where-to-study/nottingham-trent-international-college/courses/foundation/#/?status=11&course-prefer-study=3,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
153,https://www.kaplanpathways.com/where-to-study/bournemouth-university-international-college/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
154,https://www.kaplanpathways.com/where-to-study/kaplan-international-college-london/courses/pre-masters/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
155,https://www.kaplanpathways.com/where-to-study/kaplan-international-college-london/courses/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
156,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=8&cp_award_id=1005&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
157,https://www.kaplanpathways.com/where-to-study/online-study-options/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
